pathway	description	ERR1513669	ERR1513670	ERR1513671	ERR1513672	ERR1513673	ERR1513674	ERR1513675	ERR1513676	ERR1513677	ERR1513678	ERR1513680	ERR1513681	ERR1513715	ERR1513716	ERR1513717	ERR1513718	ERR1513719	ERR1513721	ERR1513722	ERR1513723	ERR1513724	ERR1513725	ERR1513726	ERR1513727	ERR1513728	ERR1513729	ERR1513730	ERR1513731	ERR1513732	ERR1513733	ERR1513734	ERR1513735	ERR1513736	ERR1513737	ERR1513738	ERR1513739	ERR1513740	ERR1513741	ERR1513742	ERR1513743	ERR1513744	ERR1513745	ERR1513746	ERR1513748	ERR1513749	ERR1513750	ERR1513751	ERR1513752	ERR1513753	ERR1513754	ERR1513755	ERR1513756	ERR1513757	ERR1513758	ERR1513759	ERR1513760	ERR1513761	ERR1513762	ERR1513763	ERR1513764	ERR1513765	ERR1513766	ERR1513767	ERR1513768	ERR1513769	ERR1513770	ERR1513771	ERR1513772	ERR1513774	ERR1513775	ERR1513776	ERR1513777	ERR1513958	ERR1513959	ERR1513960	ERR1513961	ERR1513962	ERR1513963	ERR1513965	ERR1513966	ERR1513967	ERR1513968	ERR1513969	ERR1513970	ERR1513971	ERR1513973	ERR1513974	ERR1513975	ERR1513976	ERR1513977	ERR1513978	ERR1513979	ERR1513980	ERR1513981	ERR1513983	ERR1513984	ERR1513985	ERR1513986	ERR1513987	ERR1513988	ERR1513989	ERR1513990	ERR1513991	ERR1513992	ERR1513993	ERR1513994	ERR1513995	ERR1513996	ERR1513997	ERR1513998	ERR1513999	ERR1514000	ERR1514001	ERR1514002	ERR1514003	ERR1514004	ERR1514005	ERR1514006	ERR1514007	ERR1514008	ERR1514009	ERR1514010	ERR1514011	ERR1514012	ERR1514013	ERR1514014	ERR1514015
ko00860	I_Porphyrin metabolism	1848.160566037736	4158.305094339624	3143.189245283019	3914.5649056603775	5708.726226415094	2206.615849056604	3019.564905660377	3099.657547169812	1739.140754716981	5905.437924528301	6669.999245283018	2872.8718867924526	3804.918867924528	2233.740754716981	5219.220566037735	2339.708113207548	1910.63037735849	3391.181698113207	3137.541509433962	4642.789811320755	3850.9660377358487	1850.4681132075464	3235.555660377358	5181.8684905660375	6523.730754716981	2794.361698113208	2598.282075471698	2102.519056603774	3457.386603773584	5245.775660377357	3234.764150943396	3566.9752830188672	3433.228490566038	7088.807358490564	3164.934528301887	3820.239056603774	5661.769999999999	2610.52320754717	1345.5311320754718	1855.269433962264	6030.466981132076	3818.641132075472	2208.634150943397	5485.03754716981	2869.4601886792457	2523.8750943396235	5831.321698113207	4004.5698113207545	5442.550566037736	3055.7935849056603	1683.049811320755	4825.047547169811	3006.2962264150947	1900.3730188679249	3047.7807547169814	2910.492452830189	2626.860188679245	4976.8977358490565	3128.677358490565	1896.232452830189	2890.664339622642	3458.0554716981133	1218.076603773585	3598.913018867924	2531.49	7421.305471698112	4981.296037735848	4405.256981132075	1125.8145283018866	2730.052830188679	4182.193396226416	7298.143018867924	3723.5675471698105	5570.361886792452	2078.211132075471	1704.761886792453	1005.2283018867925	2136.863018867924	2247.352075471698	6117.6488679245285	2973.4843396226424	1895.45641509434	2207.9230188679244	2307.2915094339623	8911.35471698113	3204.190566037736	2337.955849056604	2879.357358490566	4298.517169811322	3597.177358490566	2593.377358490566	8290.253207547168	2974.5137735849057	4677.10924528302	1608.2049056603776	3148.3341509433967	2453.983962264151	12628.601132075471	1196.5579245283022	3363.576603773585	3253.5064150943394	2328.1315094339625	3761.381698113207	3182.0943396226417	4275.965660377357	5284.677169811321	1968.1209433962265	1914.8394339622648	3211.685283018868	4247.946037735849	2888.813018867924	1219.559433962264	3443.0603773584908	1556.4133962264152	4728.797547169811	3033.374716981132	9518.761132075471	2322.306037735849	2341.374905660377	3745.988679245283	2098.162641509434	2654.094716981132	1040.8094339622644	2390.8081132075467	5981.991509433962	2450.109056603773	2319.01716981132
ko00900	J_Terpenoid backbone biosynthesis	3780.466666666667	7286.757777777777	6088.3116666666665	7251.851111111111	8998.223888888888	4218.913888888888	4698.717777777779	5200.1272222222215	3386.1488888888903	10019.594999999998	12112.042777777777	4984.644444444445	7350.309999999998	4494.433888888889	11105.576666666668	4023.235555555556	3293.312222222222	7565.245555555556	7488.112222222222	8067.348333333334	6428.484444444443	3410.23	5933.681666666667	8995.887222222222	11041.49888888889	4096.916666666667	4626.219444444444	3499.790555555556	5708.757777777779	10471.104444444443	6850.621111111112	7709.435000000001	6067.142777777778	12438.186111111114	5522.458888888888	5628.52	9998.563888888888	4885.19	2300.4827777777778	3948.4672222222207	10456.909444444444	5940.135	3734.760555555557	8772.080555555556	5776.353888888891	4482.376111111112	12134.946666666669	7787.975000000001	9468.59111111111	5523.840555555555	3018.007222222222	8557.600555555555	5765.003888888889	4160.219444444445	6322.886666666667	5419.775000000001	4817.020555555555	8248.159444444445	5539.53	3559.4788888888893	6976.202222222222	7516.175000000003	2253.2727777777777	7234.774444444444	4523.388333333333	14109.036111111112	10191.55	7750.260555555554	1854.3400000000008	4819.294444444444	7533.178888888889	13615.354444444443	6635.957777777779	10076.971666666668	3892.360555555555	3352.718888888889	1910.8755555555556	4296.064444444444	4472.144444444445	12212.666666666666	6574.785	3420.950555555555	4074.236666666667	3908.018333333333	15986.034444444447	5257.509444444445	3993.583333333334	5317.95	7085.390000000001	7503.843333333333	4615.575555555556	17195.396111111113	5874.216111111111	6980.77722222222	3075.886111111111	7292.358333333334	4387.075000000001	18511.084444444445	2249.094444444445	6975.764444444443	6288.387777777778	4562.806666666666	7503.165	5529.294444444444	7986.678888888889	10206.84777777778	3406.294444444445	3534.6772222222226	6226.783333333332	8258.581666666667	5844.205555555556	2466.6544444444444	6402.481111111112	2696.1833333333334	8985.212777777779	5017.30388888889	19529.681666666667	4256.691111111111	4461.73	6595.531666666666	3650.5300000000007	5495.673888888889	1996.6633333333332	4424.852222222222	10483.655555555555	4621.042777777779	3189.829444444445
ko00901	K_Indole alkaloid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko00902	J_Monoterpenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko00903	J_Limonene degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554.5727272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1092.6172727272728	0.0	0.0	1469.421818181818	0.0	11724.700909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.31636363636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko00906	J_Carotenoid biosynthesis	7.794117647058823	9.529411764705882	17.514705882352942	749.3411764705882	1.911764705882353	0.8723529411764706	167.14705882352942	72.55705882352942	7.411764705882353	2.2147058823529413	99.1129411764706	2.6029411764705883	2.401764705882353	6.882352941176471	30.12764705882353	1.1764705882352942	3.1911764705882355	3.2747058823529414	15.382352941176473	1.078235294117647	5.102941176470588	22.529411764705884	0.5294117647058824	57.01470588235294	78.85764705882353	15.367647058823527	1.4511764705882353	0.0	2.117647058823529	13.029411764705882	5.104117647058823	37.686470588235295	20.83823529411765	30.784117647058824	16.852941176470587	2.745294117647059	71.27470588235295	9.51941176470588	1.0	5.294117647058823	128.6864705882353	1.0588235294117647	12.176470588235292	7.588235294117647	2.3629411764705885	0.4782352941176471	31.31	16.25	86.3529411764706	4.9805882352941175	0.2747058823529412	823.3088235294117	63.28411764705882	8.901764705882353	1.5982352941176472	18.014705882352946	4.5588235294117645	19.21058823529412	1.4511764705882353	0.0	0.0	570.4117647058823	5.833529411764706	43.08352941176471	1.6470588235294117	111.99058823529413	124.56882352941176	6.157058823529412	28.10705882352941	45.3335294117647	87.94117647058823	8.715882352941177	4.823529411764706	14.955882352941176	2.764705882352941	3.635294117647059	4.401764705882353	7.808823529411764	13.62235294117647	7.117647058823529	6.568823529411765	16.701176470588237	3.01	40.25	40.588235294117645	12.882352941176473	18.945882352941176	6.294117647058823	183.52941176470588	159.93117647058824	9.984117647058824	149.7058823529412	27.24	24.318823529411763	22.808823529411764	12.181176470588236	1.0823529411764703	48.69117647058823	23.044117647058822	74.89235294117647	31.985294117647054	0.9488235294117648	10.191176470588236	11.72529411764706	15.779411764705882	3.3823529411764706	60.4264705882353	6.161764705882353	9.64235294117647	52.54882352941177	67.01470588235294	6.970588235294118	3.304117647058824	5.926470588235294	85.17647058823529	10.970588235294118	28.558823529411764	35.91411764705882	3.392352941176471	1.7058823529411764	1.25	1.2352941176470589	6.647058823529412	0.0	16.49	68.11764705882354	0.1911764705882352
ko00908	J_Zeatin biosynthesis	2326.225	3239.1625	2681.705	2852.0625	3643.13	2219.9575	1912.85	2576.1825	1731.3025	4480.325	4988.87	2618.8375	3876.765	2313.1025	4986.18	1855.785	1613.1625	5053.9775	5053.455	4363.98	3770.1075	1635.3	3894.3375	4460.395	6533.797500000001	2014.68	2388.7775	1919.22	2764.92	5060.5725	3065.12	4035.8225	3240.94	7332.795	3120.14	2297.1325	5378.79	2286.4700000000003	1184.0475	2120.9975	4868.555	3084.0125	2015.4975	3756.54	3126.0225	2154.9475	7200.1625	3995.4825	5331.965	2603.2125	1787.6625	4332.7125	3405.2125	2123.2125	3115.975	2897.23	2098.8625	3684.47	3166.155	2193.61	4425.1725	4039.12	1109.0625	3224.6925	1954.9425	7391.1175	4919.1875	4128.5875	757.28	2824.3025	3158.695	6733.9	3519.045	4812.5675	1932.5925	1549.2175	861.6	2359.73	2457.725	5598.24	2418.9275	1788.0625	2249.07	1985.6075	7885.5825	2169.415	1958.205	2999.365	3312.0525	3348.9325	2613.265	6499.3225	2916.97	2774.8975	1556.985	3577.2175	2216.53	8476.945	1226.575	3383.7775	3036.745	2384.855	3393.4375	3144.255	3446.4725	4431.205	1603.12	1761.8775	3558.9575	3871.2	2854.175	1391.52	2935.39	1432.4725	3605.3025	2196.8525	11111.8125	2082.4125	2351.69	2813.76	1757.0675	2767.25	1048.8225	2723.8425	4808.2425	2404.03	1065.0375
ko00909	J_Sesquiterpenoid and triterpenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko00910	C_Nitrogen metabolism	2330.1796	3083.0536	4157.4304	4073.274	4657.3468	2418.0398	2562.6952	3593.5422000000003	1752.6522	4464.722400000001	6307.346000000001	2323.6652	3702.4278	2542.456400000001	4827.2236	1987.2374	1557.1536	4415.491	4975.9130000000005	5434.101	3469.6224	2289.668	4273.1932	4281.086799999999	5950.0542000000005	2282.2548	2446.0716	2563.5552	4246.832199999999	5183.812199999999	2873.7516000000005	3589.1606	3706.648400000001	8004.8038	2984.8488	2516.8564	5635.995	2470.6490000000003	1487.716	2120.873	4806.260200000001	4105.237000000001	2009.1086000000005	3549.6764000000003	2715.4822	3021.6776	6655.456999999999	3815.4248	4725.655599999999	2472.9856000000004	2556.6348	5166.5046	3161.8632	1873.8684000000003	3404.53	4439.138200000001	2093.877	3685.9832000000006	2910.8488	2652.3766000000005	3260.0514000000007	3474.7792	1156.379	3017.6478	3187.1704000000004	7123.592399999999	4482.626800000001	5074.635800000001	1094.7024	2721.1264	4033.5256	6146.3374	4061.6534	4497.372399999999	2277.4625999999994	1444.7748	831.1597999999999	2044.9944	2705.639	6523.4346	2916.2632	1945.4482	2699.6684000000005	3259.5666	7487.729000000001	4679.657999999999	2465.0712000000003	3891.766400000001	3621.8376000000007	4075.8290000000006	3073.7638	8528.2302	3804.7448	3748.5232	1485.8396	3109.2926	2671.2992000000004	10618.7178	1127.002	3145.7314	3367.2051999999994	2890.9032	4125.067000000001	3142.868	3609.04	5126.9402	1811.406	1568.428	3031.3472	3916.6644	3119.0154	1311.7602	3209.1404	1608.5246000000002	4588.643599999999	2433.492	9464.797799999998	2121.9996	1936.9448	2994.8638	1819.7934	2532.22	1478.4542	2459.7018	6303.450599999999	2661.4193999999998	2405.4412
ko00920	C_Sulfur metabolism	2000.640625	3852.57625	4961.78125	7099.6125	7372.3275	3352.4	3320.661875	4350.63625	2538.2725	6965.554375	9156.81125	3446.304375	5191.1425	3182.935	6290.305	2296.665	2283.4350000000004	3777.529375	6135.863125000001	6136.798125000001	4515.233125	2658.359375	5050.3825	6346.136874999999	8499.226875	2723.823125	3382.068125	3455.5512499999995	4098.13	6646.4175	3893.6075	3986.519375	4687.063125	10483.248125	3484.140625	3639.333125	8081.331249999999	3282.085	1458.415625	2770.956875	6523.345625	4655.17625	2283.11375	6076.1425	3525.821875	3373.8118749999994	8403.558125	5108.746875000001	6544.358125	3502.791875	2912.4293750000006	9386.18625	4425.046875	2458.403125	3888.446875	4982.62875	2765.9975000000004	5293.57875	3838.13375	2807.793125	3951.656875	6476.455000000001	1616.8024999999998	4032.446875	5511.735625	9145.585	5847.75625	6218.12125	1273.38375	3743.253125	5654.761875	8277.346875	5270.5493750000005	6782.97875	2669.063125	2137.993125	1103.0656250000002	2973.49875	3203.8387500000003	6918.364374999999	5898.289375	2115.749375	3083.2024999999994	3741.574375	9432.696875	5117.345625	3317.314375	4623.570624999999	3903.120625000001	5021.933125	3533.760625	16257.882499999998	4641.662499999999	4869.698125	2241.6375	4001.441875	3513.9643750000005	11665.715	1619.4649999999997	4074.868125	4101.440624999999	3381.9700000000007	5343.285625	4154.276875	4788.094999999999	6822.478125	2237.5725	2409.2543750000004	4136.13875	5333.25625	4130.02	1618.894375	4708.990625	2056.554375	7817.860625000001	3027.37375	13269.15125	3143.19125	3029.4656250000003	4015.228125	2488.9731249999995	3531.883125	1665.68375	3504.0112500000005	7666.915	3562.95125	2818.58125
ko00930	L_Caprolactam degradation	0.0	43.392857142857146	1399.4699999999998	2135.1614285714286	1014.0428571428572	1094.7257142857145	1657.634285714286	1532.5885714285712	393.07142857142856	0.0	4777.077142857143	0.0	291.4157142857143	254.82142857142856	99.21428571428572	16.285714285714285	0.4285714285714285	462.2314285714286	621.75	2023.642857142857	0.0	705.8214285714286	568.6242857142857	71.82142857142857	39.5	209.5	0.0	577.0828571428572	852.47	228.6071428571429	0.0	16.684285714285714	474.0471428571428	0.0	0.0	10.642857142857142	217.2428571428571	0.0	214.27428571428567	0.0	142.80428571428573	0.0	14.285714285714286	0.0	0.0	598.3928571428571	32.67857142857143	21.75	0.0	0.0	0.0	1436.87	343.1542857142857	0.0	0.0	1161.7214285714288	0.0	0.0	0.0	0.0	14.142857142857142	0.0	0.0	91.5	0.0	859.7971428571428	10.607142857142858	753.72	603.3285714285714	0.0	3631.417142857143	67.01857142857143	0.0	53.57142857142857	362.25	6.25	15.357142857142858	0.0	403.3571428571428	3168.214285714286	4028.371428571429	542.2857142857143	0.0	0.0	62.892857142857146	1703.0771428571427	1222.7299999999998	731.75	457.0	1162.1128571428571	830.4171428571428	11902.315714285713	702.9885714285714	3653.018571428572	731.9899999999999	0.0	0.0	53.0	69.19000000000001	101.46428571428572	506.80428571428575	0.0	591.3628571428571	0.0	299.2714285714286	0.0	403.75	41.5	0.0	268.57142857142856	425.3514285714286	176.0	642.2857142857143	0.0	5297.962857142857	176.0	293.1014285714286	173.16000000000005	12.821428571428571	231.39285714285717	0.0	0.0	0.0	43.80428571428571	2596.964285714286	451.98857142857145	2696.212857142857
ko00941	K_Flavonoid biosynthesis	15.8	11.6	49.95	5.3	17.4	26.09	1.58	119.25	15.4	0.4	16.54	0.6	1.2	1.8	1.7	2.1	4.1	12.7	30.9	83.35	1.5	57.3	15.4	1.3	63.9	120.9	0.0	0.5	30.2	6.0	0.85	3.7	1.1	10.3	11.0	4.8	47.0	1.5	0.0	0.0	0.3	10.5	10.55	4.9	9.9	0.0	19.1	7.0	0.9	1.8	0.9	15.4	9.95	0.0	1.0	2.54	2.8	2.6	2.9	3.0	5.1	1.2	0.6	0.8	4.9	55.0	0.0	6.9	55.44	13.8	102.88	0.0	1.8	4.3	0.0	3.8	2.0	2.3	0.4	14.0	552.78	2.8	2.3	0.0	20.35	24.9	75.78999999999999	10.4	6.1	41.5	62.85	1413.03	9.7	0.0	11.28	0.8	4.38	1073.7	1.4	0.0	0.7	0.7	6.9	0.4	0.0	0.0	10.5	4.7	8.6	1.1	17.2	2.0	89.8	23.3	466.575	46.6	10.3	0.0	0.0	5.3	7.1	4.6	0.0	0.0	0.0	40.4	0.0
ko00943	K_Isoflavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8571428571428568	1.0	2.142857142857143	0.0	0.0	0.0	0.0	1.5714285714285714	0.0	0.0	0.0	3.571428571428572	0.0	0.0	1.2857142857142858	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.857142857142858	0.0	0.0	0.0	0.0	1.8571428571428568	0.0	2.4285714285714284	1.5714285714285714	12.714285714285714	0.0	1.0	0.0	0.0	0.0	0.0	3.4285714285714284	4.285714285714286	0.0	0.0	0.0	0.0	0.0	4.857142857142857	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	1.4285714285714286	4.571428571428571	0.0	0.0	0.0	2.4285714285714284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.357142857142858	0.7142857142857143	0.0	0.5714285714285714	1.2857142857142858	1.5714285714285714	1.1428571428571428	0.0	8.0	1.0	0.0	0.0	1.0	0.0	11.571428571428571	0.0	1.0	4.571428571428571	0.0	0.0	3.0	0.0	0.0	0.0	1.7142857142857142	4.428571428571429	0.0	0.0	2.0	9.142857142857142	0.0	0.0	0.0	2.0	0.0	0.0
ko00960	K_Tropane, piperidine and pyridine alkaloid biosynthesis	1439.3566666666668	2367.0591666666664	2697.589166666666	3561.5	3050.815	1655.8566666666666	1929.23	2262.4108333333334	1186.9666666666667	2677.3058333333333	5129.279166666667	1490.995	2469.931666666667	1559.3108333333332	3215.499166666667	1141.378333333333	948.3075	2773.970833333333	3361.588333333333	3466.2841666666664	2328.965	1439.4525	2656.0033333333336	2690.195	3974.561666666667	1505.3291666666669	1528.5383333333332	1648.035	2766.26	3325.8716666666664	1706.1833333333334	2213.1833333333334	2366.786666666667	4874.0425000000005	1936.815	1617.760833333333	3283.9533333333334	1587.721666666667	1116.095	1378.715	3047.0483333333336	2747.508333333333	1281.7766666666666	2345.411666666667	1704.7175	1854.6625	4133.3825	2364.905833333333	3523.9191666666666	1489.9491666666663	1586.9425	3814.4491666666663	2232.4041666666667	1166.7075000000002	2065.1783333333333	2681.6125	1296.2691666666667	2192.0591666666664	1720.8066666666666	1569.284166666667	2515.2166666666667	2816.863333333333	726.1674999999999	2037.7858333333331	2175.339166666666	4639.050833333334	2880.1866666666665	3012.6275	708.715	2053.9483333333333	3138.9191666666666	3893.115	2413.9916666666663	2828.2983333333336	1496.2508333333333	828.4116666666667	479.25833333333327	1293.3575	1754.455	4271.286666666667	2956.0275	1288.6425000000002	1606.5983333333334	2067.933333333334	4826.086666666667	2872.9166666666665	1576.7783333333334	2347.3366666666666	1943.305833333333	2842.1691666666666	1833.8408333333332	8558.097499999998	2399.97	2674.7725	1144.394166666667	1979.1966666666667	1510.9108333333334	5972.868333333333	0.0	1820.6625	2164.0716666666667	1706.4475	2742.205	1844.8841666666667	2300.9925	3070.8283333333334	1101.2283333333332	1016.5341666666668	2072.210833333333	2364.5558333333333	1956.9766666666665	913.9183333333334	2234.445833333333	1083.0508333333337	4100.803333333333	1612.1725	6666.818333333334	1344.8141666666668	1361.924166666667	1763.4758333333332	1083.4891666666667	1798.005	955.5166666666668	1448.255	3949.6083333333336	1805.3366666666668	1697.215833333333
ko00965	K_Betalain biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
